"rules","support","confidence","lift","count"
"{pastry} => {soda}",0.0210472801220132,0.236571428571429,1.35666472303207,207
"{soda} => {pastry}",0.0210472801220132,0.12069970845481,1.35666472303207,207
"{pastry} => {yogurt}",0.017691916624301,0.198857142857143,1.42548104956268,174
"{yogurt} => {pastry}",0.017691916624301,0.126822157434402,1.42548104956268,174
"{pastry} => {rolls/buns}",0.0209456024402644,0.235428571428571,1.27995577667219,206
"{rolls/buns} => {pastry}",0.0209456024402644,0.11387506909895,1.27995577667219,206
"{pastry} => {other vegetables}",0.0225724453482461,0.253714285714286,1.31123489227535,222
"{other vegetables} => {pastry}",0.0225724453482461,0.116657908565423,1.31123489227535,222
"{pastry} => {whole milk}",0.033248601931876,0.373714285714286,1.46258654994031,327
"{whole milk} => {pastry}",0.033248601931876,0.130123358535615,1.46258654994031,327
"{citrus fruit} => {sausage}",0.011286222674123,0.136363636363636,1.45144628099174,111
"{sausage} => {citrus fruit}",0.011286222674123,0.12012987012987,1.45144628099174,111
"{citrus fruit} => {bottled water}",0.0135231316725979,0.163390663390663,1.47833226720071,133
"{bottled water} => {citrus fruit}",0.0135231316725979,0.122355105795768,1.47833226720071,133
"{citrus fruit} => {tropical fruit}",0.0199288256227758,0.240786240786241,2.29470220749291,196
"{tropical fruit} => {citrus fruit}",0.0199288256227758,0.189922480620155,2.29470220749291,196
"{citrus fruit} => {root vegetables}",0.017691916624301,0.213759213759214,1.9611211448898,174
"{root vegetables} => {citrus fruit}",0.017691916624301,0.162313432835821,1.9611211448898,174
"{citrus fruit} => {soda}",0.0128113879003559,0.154791154791155,0.887679887679888,126
"{citrus fruit} => {yogurt}",0.0216573462125064,0.261670761670762,1.87575214360929,213
"{yogurt} => {citrus fruit}",0.0216573462125064,0.155247813411079,1.87575214360929,213
"{citrus fruit} => {rolls/buns}",0.0167768174885613,0.202702702702703,1.10203487069159,165
"{citrus fruit} => {other vegetables}",0.0288764616166751,0.348894348894349,1.80314026346606,284
"{other vegetables} => {citrus fruit}",0.0288764616166751,0.149238045191802,1.80314026346606,284
"{citrus fruit} => {whole milk}",0.0305033045246568,0.368550368550369,1.44237679056621,300
"{whole milk} => {citrus fruit}",0.0305033045246568,0.119379228014326,1.44237679056621,300
"{shopping bags} => {sausage}",0.0156583629893238,0.158926728586171,1.69160646714826,154
"{sausage} => {shopping bags}",0.0156583629893238,0.166666666666667,1.69160646714826,154
"{shopping bags} => {bottled water}",0.0109811896288765,0.111455108359133,1.00842777434413,108
"{shopping bags} => {tropical fruit}",0.0135231316725979,0.137254901960784,1.30804453564371,133
"{tropical fruit} => {shopping bags}",0.0135231316725979,0.128875968992248,1.30804453564371,133
"{shopping bags} => {root vegetables}",0.0128113879003559,0.130030959752322,1.1929612772053,126
"{root vegetables} => {shopping bags}",0.0128113879003559,0.117537313432836,1.1929612772053,126
"{shopping bags} => {soda}",0.0246059989832232,0.249742002063983,1.43219393020366,242
"{soda} => {shopping bags}",0.0246059989832232,0.141107871720117,1.43219393020366,242
"{shopping bags} => {yogurt}",0.0152516522623284,0.154798761609907,1.10965438807102,150
"{yogurt} => {shopping bags}",0.0152516522623284,0.10932944606414,1.10965438807102,150
"{shopping bags} => {rolls/buns}",0.0195221148957804,0.198142414860681,1.07724192932825,192
"{rolls/buns} => {shopping bags}",0.0195221148957804,0.106135986733002,1.07724192932825,192
"{shopping bags} => {other vegetables}",0.0231825114387392,0.235294117647059,1.21603659855955,228
"{other vegetables} => {shopping bags}",0.0231825114387392,0.119810825013137,1.21603659855955,228
"{shopping bags} => {whole milk}",0.0245043213014743,0.248710010319917,0.973363689413604,241
"{sausage} => {bottled water}",0.011997966446365,0.127705627705628,1.15545984221237,118
"{bottled water} => {sausage}",0.011997966446365,0.108555657773689,1.15545984221237,118
"{sausage} => {tropical fruit}",0.0139298423995933,0.148268398268398,1.41300358233498,137
"{tropical fruit} => {sausage}",0.0139298423995933,0.132751937984496,1.41300358233498,137
"{sausage} => {root vegetables}",0.0149466192170819,0.159090909090909,1.45957004748982,147
"{root vegetables} => {sausage}",0.0149466192170819,0.137126865671642,1.45957004748982,147
"{sausage} => {soda}",0.0243009659379766,0.258658008658009,1.48332449863062,239
"{soda} => {sausage}",0.0243009659379766,0.13935860058309,1.48332449863062,239
"{sausage} => {yogurt}",0.0196237925775292,0.208874458874459,1.49728885060518,193
"{yogurt} => {sausage}",0.0196237925775292,0.14067055393586,1.49728885060518,193
"{sausage} => {rolls/buns}",0.0306049822064057,0.325757575757576,1.7710479588589,301
"{rolls/buns} => {sausage}",0.0306049822064057,0.166390270867883,1.7710479588589,301
"{sausage} => {other vegetables}",0.0269445856634469,0.286796536796537,1.48220911161006,265
"{other vegetables} => {sausage}",0.0269445856634469,0.139253809774041,1.48220911161006,265
"{sausage} => {whole milk}",0.0298932384341637,0.318181818181818,1.24525196252216,294
"{whole milk} => {sausage}",0.0298932384341637,0.116991643454039,1.24525196252216,294
"{bottled water} => {tropical fruit}",0.0185053380782918,0.167433302667893,1.59564586408792,182
"{tropical fruit} => {bottled water}",0.0185053380782918,0.176356589147287,1.59564586408792,182
"{bottled water} => {root vegetables}",0.0156583629893238,0.141674333026679,1.29978271018413,154
"{root vegetables} => {bottled water}",0.0156583629893238,0.14365671641791,1.29978271018413,154
"{bottled water} => {soda}",0.028978139298424,0.262189512419503,1.50357659163021,285
"{soda} => {bottled water}",0.028978139298424,0.166180758017493,1.50357659163021,285
"{bottled water} => {yogurt}",0.0229791560752415,0.207911683532659,1.49038732328258,226
"{yogurt} => {bottled water}",0.0229791560752415,0.164723032069971,1.49038732328258,226
"{bottled water} => {rolls/buns}",0.0241992882562278,0.218951241950322,1.19037339114506,238
"{rolls/buns} => {bottled water}",0.0241992882562278,0.131564400221117,1.19037339114506,238
"{bottled water} => {other vegetables}",0.0248093543467209,0.224471021159154,1.16010115244366,244
"{other vegetables} => {bottled water}",0.0248093543467209,0.128218602207042,1.16010115244366,244
"{bottled water} => {whole milk}",0.0343670564311134,0.310947562097516,1.21693962325072,338
"{whole milk} => {bottled water}",0.0343670564311134,0.13450059689614,1.21693962325072,338
"{tropical fruit} => {root vegetables}",0.0210472801220132,0.200581395348837,1.84022203661923,207
"{root vegetables} => {tropical fruit}",0.0210472801220132,0.193097014925373,1.84022203661923,207
"{tropical fruit} => {soda}",0.0208439247585155,0.198643410852713,1.13915915203291,205
"{soda} => {tropical fruit}",0.0208439247585155,0.119533527696793,1.13915915203291,205
"{tropical fruit} => {yogurt}",0.0292831723436706,0.27906976744186,2.00047460844803,288
"{yogurt} => {tropical fruit}",0.0292831723436706,0.209912536443149,2.00047460844803,288
"{tropical fruit} => {rolls/buns}",0.0246059989832232,0.234496124031008,1.274886334906,242
"{rolls/buns} => {tropical fruit}",0.0246059989832232,0.133775566611388,1.274886334906,242
"{tropical fruit} => {other vegetables}",0.0358922216573462,0.342054263565891,1.7677896385552,353
"{other vegetables} => {tropical fruit}",0.0358922216573462,0.185496584340515,1.7677896385552,353
"{tropical fruit} => {whole milk}",0.0422979156075241,0.403100775193798,1.57759495584202,416
"{whole milk} => {tropical fruit}",0.0422979156075241,0.165539196179865,1.57759495584202,416
"{root vegetables} => {soda}",0.0186070157600407,0.170708955223881,0.978963600365519,183
"{soda} => {root vegetables}",0.0186070157600407,0.106705539358601,0.978963600365519,183
"{root vegetables} => {yogurt}",0.0258261311642095,0.236940298507463,1.69847509899482,254
"{yogurt} => {root vegetables}",0.0258261311642095,0.185131195335277,1.69847509899482,254
"{root vegetables} => {rolls/buns}",0.0243009659379766,0.22294776119403,1.21210128874698,239
"{rolls/buns} => {root vegetables}",0.0243009659379766,0.132117191818684,1.21210128874698,239
"{root vegetables} => {other vegetables}",0.047381799694967,0.434701492537313,2.2466049285888,466
"{other vegetables} => {root vegetables}",0.047381799694967,0.244876510772465,2.2466049285888,466
"{root vegetables} => {whole milk}",0.0489069649211998,0.448694029850746,1.75603095247994,481
"{whole milk} => {root vegetables}",0.0489069649211998,0.191404695582969,1.75603095247994,481
"{soda} => {yogurt}",0.0273512963904423,0.156851311953353,1.12436782293092,269
"{yogurt} => {soda}",0.0273512963904423,0.196064139941691,1.12436782293092,269
"{soda} => {rolls/buns}",0.0383324860193188,0.219825072886297,1.19512415248023,377
"{rolls/buns} => {soda}",0.0383324860193188,0.208402432283029,1.19512415248023,377
"{soda} => {other vegetables}",0.0327402135231317,0.187755102040816,0.970347571503641,322
"{other vegetables} => {soda}",0.0327402135231317,0.169206516027325,0.970347571503641,322
"{soda} => {whole milk}",0.0400610066090493,0.229737609329446,0.899112370774016,394
"{whole milk} => {soda}",0.0400610066090493,0.156784719458814,0.899112370774016,394
"{yogurt} => {rolls/buns}",0.0343670564311134,0.246355685131195,1.33936327433129,338
"{rolls/buns} => {yogurt}",0.0343670564311134,0.186843559977888,1.33936327433129,338
"{yogurt} => {other vegetables}",0.0434163701067616,0.311224489795918,1.6084565723294,427
"{other vegetables} => {yogurt}",0.0434163701067616,0.224382553862323,1.6084565723294,427
"{yogurt} => {whole milk}",0.0560244026436197,0.401603498542274,1.57173514053453,551
"{whole milk} => {yogurt}",0.0560244026436197,0.219259848786311,1.57173514053453,551
"{rolls/buns} => {other vegetables}",0.0426029486527707,0.231619679380873,1.19704653006353,419
"{other vegetables} => {rolls/buns}",0.0426029486527707,0.22017866526537,1.19704653006353,419
"{rolls/buns} => {whole milk}",0.0566344687341129,0.307904919845218,1.20503178936638,557
"{whole milk} => {rolls/buns}",0.0566344687341129,0.221647433346598,1.20503178936638,557
"{other vegetables} => {whole milk}",0.0748347737671581,0.386757750919601,1.51363409482462,736
"{whole milk} => {other vegetables}",0.0748347737671581,0.292877039395145,1.51363409482462,736
"{curd,yogurt} => {whole milk}",0.0100660904931368,0.582352941176471,2.27912502048173,99
"{whole milk,curd} => {yogurt}",0.0100660904931368,0.385214007782101,2.76135551496863,99
"{whole milk,yogurt} => {curd}",0.0100660904931368,0.17967332123412,3.37230365331597,99
"{pork,other vegetables} => {whole milk}",0.0101677681748856,0.469483568075117,1.8373939084834,100
"{pork,whole milk} => {other vegetables}",0.0101677681748856,0.458715596330275,2.37071355223766,100
"{other vegetables,whole milk} => {pork}",0.0101677681748856,0.135869565217391,2.35674986580784,100
"{other vegetables,butter} => {whole milk}",0.0114895780376207,0.573604060913706,2.24488497377091,113
"{whole milk,butter} => {other vegetables}",0.0114895780376207,0.416974169741697,2.15498736700452,113
"{other vegetables,whole milk} => {butter}",0.0114895780376207,0.153532608695652,2.77062973673714,113
"{other vegetables,domestic eggs} => {whole milk}",0.0123029994916116,0.552511415525114,2.16233576270971,121
"{whole milk,domestic eggs} => {other vegetables}",0.0123029994916116,0.410169491525424,2.11981973155677,121
"{other vegetables,whole milk} => {domestic eggs}",0.0123029994916116,0.164402173913043,2.59117849428651,121
"{other vegetables,fruit/vegetable juice} => {whole milk}",0.0104728012201322,0.497584541062802,1.94737125402016,103
"{whole milk,fruit/vegetable juice} => {other vegetables}",0.0104728012201322,0.393129770992366,2.03175580541772,103
"{other vegetables,whole milk} => {fruit/vegetable juice}",0.0104728012201322,0.139945652173913,1.93581644040849,103
"{yogurt,whipped/sour cream} => {other vegetables}",0.0101677681748856,0.490196078431373,2.5334095803324,100
"{other vegetables,whipped/sour cream} => {yogurt}",0.0101677681748856,0.352112676056338,2.52407300948548,100
"{other vegetables,yogurt} => {whipped/sour cream}",0.0101677681748856,0.234192037470726,3.26706196953843,100
"{yogurt,whipped/sour cream} => {whole milk}",0.0108795119471276,0.524509803921569,2.05274728275711,107
"{whole milk,whipped/sour cream} => {yogurt}",0.0108795119471276,0.337539432176656,2.4196066439194,107
"{whole milk,yogurt} => {whipped/sour cream}",0.0108795119471276,0.194192377495463,2.70905252860692,107
"{other vegetables,whipped/sour cream} => {whole milk}",0.0146415861718353,0.507042253521127,1.98438542116207,144
"{whole milk,whipped/sour cream} => {other vegetables}",0.0146415861718353,0.454258675078864,2.34767948996355,144
"{other vegetables,whole milk} => {whipped/sour cream}",0.0146415861718353,0.195652173913043,2.72941720629047,144
"{pip fruit,other vegetables} => {whole milk}",0.0135231316725979,0.517509727626459,2.02535144098935,133
"{pip fruit,whole milk} => {other vegetables}",0.0135231316725979,0.449324324324324,2.32217799775603,133
"{other vegetables,whole milk} => {pip fruit}",0.0135231316725979,0.18070652173913,2.3887750555166,133
"{other vegetables,pastry} => {whole milk}",0.010574478901881,0.468468468468468,1.83342116489749,104
"{whole milk,pastry} => {other vegetables}",0.010574478901881,0.318042813455657,1.64369472955144,104
"{other vegetables,whole milk} => {pastry}",0.010574478901881,0.141304347826087,1.58826086956522,104
"{citrus fruit,root vegetables} => {other vegetables}",0.0103711235383833,0.586206896551724,3.02960842227336,102
"{citrus fruit,other vegetables} => {root vegetables}",0.0103711235383833,0.359154929577465,3.2950454593231,102
"{root vegetables,other vegetables} => {citrus fruit}",0.0103711235383833,0.218884120171674,2.64462570256562,102
"{citrus fruit,yogurt} => {whole milk}",0.0102694458566345,0.474178403755869,1.85576784756823,101
"{citrus fruit,whole milk} => {yogurt}",0.0102694458566345,0.336666666666667,2.41335034013605,101
"{whole milk,yogurt} => {citrus fruit}",0.0102694458566345,0.183303085299456,2.21472462398052,101
"{citrus fruit,other vegetables} => {whole milk}",0.0130147432638536,0.450704225352113,1.76389815214406,128
"{citrus fruit,whole milk} => {other vegetables}",0.0130147432638536,0.426666666666667,2.20507969872132,128
"{other vegetables,whole milk} => {citrus fruit}",0.0130147432638536,0.173913043478261,2.10127123170601,128
"{sausage,other vegetables} => {whole milk}",0.0101677681748856,0.377358490566038,1.47684868870552,100
"{sausage,whole milk} => {other vegetables}",0.0101677681748856,0.340136054421769,1.75787603533268,100
"{other vegetables,whole milk} => {sausage}",0.0101677681748856,0.135869565217391,1.44618741765481,100
"{other vegetables,bottled water} => {whole milk}",0.0107778342653787,0.434426229508197,1.70019178957943,106
"{whole milk,bottled water} => {other vegetables}",0.0107778342653787,0.313609467455621,1.62078250784342,106
"{other vegetables,whole milk} => {bottled water}",0.0107778342653787,0.144021739130435,1.30308537658494,106
"{tropical fruit,root vegetables} => {other vegetables}",0.0123029994916116,0.584541062801932,3.0209991343442,121
"{tropical fruit,other vegetables} => {root vegetables}",0.0123029994916116,0.342776203966006,3.14477981903514,121
"{root vegetables,other vegetables} => {tropical fruit}",0.0123029994916116,0.259656652360515,2.47453796120704,121
"{tropical fruit,root vegetables} => {whole milk}",0.011997966446365,0.570048309178744,2.23096900945999,118
"{tropical fruit,whole milk} => {root vegetables}",0.011997966446365,0.283653846153846,2.60236527698048,118
"{root vegetables,whole milk} => {tropical fruit}",0.011997966446365,0.245322245322245,2.33793050653516,118
"{tropical fruit,yogurt} => {other vegetables}",0.0123029994916116,0.420138888888889,2.17134312780989,121
"{tropical fruit,other vegetables} => {yogurt}",0.0123029994916116,0.342776203966006,2.45714574781754,121
"{other vegetables,yogurt} => {tropical fruit}",0.0123029994916116,0.283372365339578,2.7005496251112,121
"{tropical fruit,yogurt} => {whole milk}",0.0151499745805796,0.517361111111111,2.02476980810894,149
"{tropical fruit,whole milk} => {yogurt}",0.0151499745805796,0.358173076923077,2.56751618916797,149
"{whole milk,yogurt} => {tropical fruit}",0.0151499745805796,0.270417422867514,2.57708852122286,149
"{tropical fruit,rolls/buns} => {whole milk}",0.0109811896288765,0.446280991735537,1.7465871682129,108
"{tropical fruit,whole milk} => {rolls/buns}",0.0109811896288765,0.259615384615385,1.41145235361653,108
"{whole milk,rolls/buns} => {tropical fruit}",0.0109811896288765,0.193895870736086,1.84783516345873,108
"{tropical fruit,other vegetables} => {whole milk}",0.0170818505338078,0.475920679886686,1.86258650484901,168
"{tropical fruit,whole milk} => {other vegetables}",0.0170818505338078,0.403846153846154,2.08713973887384,168
"{other vegetables,whole milk} => {tropical fruit}",0.0170818505338078,0.228260869565217,2.17533493427705,168
"{root vegetables,yogurt} => {other vegetables}",0.0129130655821047,0.5,2.58407777193904,127
"{root vegetables,other vegetables} => {yogurt}",0.0129130655821047,0.272532188841202,1.95361084347902,127
"{other vegetables,yogurt} => {root vegetables}",0.0129130655821047,0.297423887587822,2.72869770002447,127
"{root vegetables,yogurt} => {whole milk}",0.0145399084900864,0.562992125984252,2.20335358498015,143
"{root vegetables,whole milk} => {yogurt}",0.0145399084900864,0.297297297297297,2.1311362382791,143
"{whole milk,yogurt} => {root vegetables}",0.0145399084900864,0.259528130671506,2.38102534062898,143
"{root vegetables,rolls/buns} => {other vegetables}",0.0122013218098627,0.502092050209205,2.59488981282582,120
"{root vegetables,other vegetables} => {rolls/buns}",0.0122013218098627,0.257510729613734,1.40000996448373,120
"{other vegetables,rolls/buns} => {root vegetables}",0.0122013218098627,0.286396181384248,2.6275246678303,120
"{root vegetables,rolls/buns} => {whole milk}",0.012709710218607,0.523012552301255,2.04688756541299,125
"{root vegetables,whole milk} => {rolls/buns}",0.012709710218607,0.25987525987526,1.41286521883537,125
"{whole milk,rolls/buns} => {root vegetables}",0.012709710218607,0.224416517055655,2.05889593772609,125
"{root vegetables,other vegetables} => {whole milk}",0.0231825114387392,0.489270386266094,1.91483257020575,228
"{root vegetables,whole milk} => {other vegetables}",0.0231825114387392,0.474012474012474,2.44977019543494,228
"{other vegetables,whole milk} => {root vegetables}",0.0231825114387392,0.309782608695652,2.84208204899416,228
"{yogurt,soda} => {whole milk}",0.0104728012201322,0.382899628252788,1.49853475681105,103
"{whole milk,soda} => {yogurt}",0.0104728012201322,0.261421319796954,1.87396405262613,103
"{whole milk,yogurt} => {soda}",0.0104728012201322,0.186932849364791,1.07200266676544,103
"{other vegetables,soda} => {whole milk}",0.0139298423995933,0.425465838509317,1.66512396408242,137
"{whole milk,soda} => {other vegetables}",0.0139298423995933,0.347715736040609,1.79704900891192,137
"{other vegetables,whole milk} => {soda}",0.0139298423995933,0.186141304347826,1.06746339840284,137
"{yogurt,rolls/buns} => {other vegetables}",0.0114895780376207,0.334319526627219,1.72781531496516,113
"{other vegetables,yogurt} => {rolls/buns}",0.0114895780376207,0.26463700234192,1.4387534096367,113
"{other vegetables,rolls/buns} => {yogurt}",0.0114895780376207,0.269689737470167,1.93323510788564,113
"{yogurt,rolls/buns} => {whole milk}",0.015556685307575,0.452662721893491,1.77156302022383,153
"{whole milk,yogurt} => {rolls/buns}",0.015556685307575,0.277676950998185,1.50964776841744,153
"{whole milk,rolls/buns} => {yogurt}",0.015556685307575,0.274685816876122,1.969048840362,153
"{other vegetables,yogurt} => {whole milk}",0.0222674123029995,0.51288056206089,2.00723451168677,219
"{whole milk,yogurt} => {other vegetables}",0.0222674123029995,0.397459165154265,2.05413078785717,219
"{other vegetables,whole milk} => {yogurt}",0.0222674123029995,0.297554347826087,2.13297887089618,219
"{other vegetables,rolls/buns} => {whole milk}",0.0178952719877987,0.420047732696897,1.64391939955192,176
"{whole milk,rolls/buns} => {other vegetables}",0.0178952719877987,0.315978456014363,1.63302580919667,176
"{other vegetables,whole milk} => {rolls/buns}",0.0178952719877987,0.239130434782609,1.30008171701877,176
